Creation Time : 04/07/26 14:32
Time,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,sw_id,pdm_id,iat,fuel_press,lamda,gear,batt_volt,digital,ect,oil_press,fuel_consump,rear_left_speed,ecu_temp,oil_temp,map,tp,rear_right_speed,engine_in,engine_rpm,carter_temp
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
sec,g,g,g,dps,dps,dps,,,C,kPa,,,V,,C,kPa,ccmin^-1,kph,C,C,kPa,%,kph,C,rpm,C
04/07/2026 14:46:29.216, ,,,0,-0.192499995231628,0.245000004768372,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.242, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:29.292, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:29.313, 0.147376000881195,-0.0361119993031025,0.992591977119446,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.316, ,,,0.174999997019768,-0.140000000596046,0.174999997019768,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.342, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:29.392, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:29.413, 0.14835199713707,-0.0380639992654324,0.9896639585495,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.416, ,,,-0.0350000001490116,-0.0700000002980232,0.140000000596046,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.442, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:29.492, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:29.514, 0.14835199713707,-0.0370879992842674,0.985271990299225,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.516, ,,,-0.105000004172325,-0.0175000000745058,0.105000004172325,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.542, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:29.592, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:29.614, 0.14640000462532,-0.0390399992465973,0.986247956752777,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.616, ,,,-0.122500002384186,-0.157499998807907,0.192499995231628,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.642, ,,,,,,,,51,,,,,,60,,,,,88,,,,,,
04/07/2026 14:46:29.642, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:29.691, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:29.714, 0.14444799721241,-0.0370879992842674,0.9896639585495,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.716, ,,,0.0700000002980232,-0.192499995231628,0.192499995231628,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.742, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:29.791, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:29.814, 0.14444799721241,-0.0297679994255304,0.989175975322723,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.816, ,,,0.105000004172325,-0.262499988079071,0.174999997019768,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.842, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:29.891, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:29.914, 0.156159996986389,-0.033671997487545,0.989175975322723,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.916, ,,,0.157499998807907,-0.314999997615814,0.227500006556511,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.940, ,,,,,,,0,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.941, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:29.948, ,,,,,,119,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:29.991, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.014, 0.154696002602577,-0.0356239974498749,0.98771196603775,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.016, ,,,-0.0874999985098839,-0.0350000001490116,0.192499995231628,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.041, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.091, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.114, 0.150792002677917,-0.0366000011563301,0.987223982810974,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.116, ,,,-0.0350000001490116,-0.0175000000745058,0.157499998807907,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.141, ,,,,,,,,51,,,,,,60,,,,,88,,,,,,
04/07/2026 14:46:30.142, ,,,,,,,,,167,,,,,,0,,,,,95,,,,,
04/07/2026 14:46:30.142, ,,,,,,,,,,2,,,,,,0,,,,,0,,,,
04/07/2026 14:46:30.142, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.142, ,,,,,,,,,,,,12,,,,,,54,,,,,2,,0
04/07/2026 14:46:30.142, ,,,,,,,,,,,,,0,,,,,,,,,,,,
04/07/2026 14:46:30.191, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.214, 0.147376000881195,-0.0361119993031025,0.982831954956055,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.216, ,,,-0.140000000596046,-0.192499995231628,0.174999997019768,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.241, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.291, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.314, 0.142007991671562,-0.0297679994255304,0.987223982810974,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.316, ,,,0.227500006556511,-0.140000000596046,0.122500002384186,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.341, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.391, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.414, 0.143472000956535,-0.033671997487545,0.990639984607697,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.416, ,,,0.157499998807907,-0.4375,0.157499998807907,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.441, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.491, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.514, 0.153231993317604,-0.0312319993972778,0.99210399389267,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.516, ,,,0.21000000834465,-0.280000001192093,0.192499995231628,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.541, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.591, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.614, 0.154696002602577,-0.0375759974122047,0.986247956752777,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.616, ,,,0,0,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.641, ,,,,,,,,51,,,,,,60,,,,,88,,,,,,
04/07/2026 14:46:30.641, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.691, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.714, 0.147863999009132,-0.03855200111866,0.988200008869171,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.716, ,,,-0.0700000002980232,0.0874999985098839,0.157499998807907,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.741, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.791, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.814, 0.1424959897995,-0.0380639992654324,0.983807981014252,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.816, ,,,-0.174999997019768,-0.0350000001490116,0.174999997019768,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.841, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.891, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.914, 0.139568001031876,-0.0448959991335869,0.985271990299225,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.916, ,,,0.0525000020861626,-0.0700000002980232,0.192499995231628,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.939, ,,,,,,,0,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.941, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:30.947, ,,,,,,119,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:30.991, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.014, 0.140055999159813,-0.0322079993784428,0.991127967834473,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.016, ,,,0.0700000002980232,-0.332500010728836,0.192499995231628,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.041, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.091, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.114, 0.152255997061729,-0.0346480011940002,0.988200008869171,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.116, ,,,0.122500002384186,-0.332500010728836,0.245000004768372,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.141, ,,,,,,,,51,,,,,,60,,,,,88,,,,,,
04/07/2026 14:46:31.141, ,,,,,,,,,167,,,,,,0,,,,,95,,,,,
04/07/2026 14:46:31.141, ,,,,,,,,,,2,,,,,,0,,,,,0,,,,
04/07/2026 14:46:31.141, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.142, ,,,,,,,,,,,,12,,,,,,54,,,,,2,,0
04/07/2026 14:46:31.142, ,,,,,,,,,,,,,0,,,,,,,,,,,,
04/07/2026 14:46:31.191, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.214, 0.152255997061729,-0.0395279973745346,0.990639984607697,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.216, ,,,-0.0874999985098839,-0.0350000001490116,0.332500010728836,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.241, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.291, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.314, 0.152743995189667,-0.03855200111866,0.982343971729279,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.316, ,,,-0.157499998807907,0.0700000002980232,0.192499995231628,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.341, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.391, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.414, 0.141519993543625,-0.0453839972615242,0.983807981014252,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.416, ,,,-0.192499995231628,0.0350000001490116,0.140000000596046,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.441, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.490, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.514, 0.139568001031876,-0.0380639992654324,0.983807981014252,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.516, ,,,0.0874999985098839,-0.227500006556511,0.157499998807907,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.541, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.590, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.614, 0.143472000956535,-0.0341599993407726,0.989175975322723,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.616, ,,,0.174999997019768,-0.332500010728836,0.174999997019768,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.641, ,,,,,,,,51,,,,,,60,,,,,87,,,,,,
04/07/2026 14:46:31.641, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.690, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.714, 0.155671998858452,-0.033671997487545,0.9896639585495,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.716, ,,,0.227500006556511,-0.297500014305115,0.297500014305115,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.740, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.790, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.814, 0.159088000655174,-0.0351359993219376,0.993079960346222,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.816, ,,,0.105000004172325,-0.0350000001490116,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.840, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.890, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.914, 0.151280000805855,-0.0390399992465973,0.987223982810974,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.916, ,,,-0.140000000596046,0.0350000001490116,0.192499995231628,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.939, ,,,,,,,0,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.940, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:31.947, ,,,,,,119,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:31.990, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.014, 0.143959999084473,-0.03855200111866,0.983319997787476,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.016, ,,,0.0350000001490116,0.0350000001490116,0.122500002384186,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.040, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.090, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.114, 0.141519993543625,-0.0356239974498749,0.977952003479004,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.116, ,,,0.0175000000745058,-0.140000000596046,0.157499998807907,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.140, ,,,,,,,,51,,,,,,60,,,,,87,,,,,,
04/07/2026 14:46:32.141, ,,,,,,,,,167,,,,,,0,,,,,95,,,,,
04/07/2026 14:46:32.141, ,,,,,,,,,,2,,,,,,0,,,,,0,,,,
04/07/2026 14:46:32.141, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.141, ,,,,,,,,,,,,12,,,,,,54,,,,,2,,0
04/07/2026 14:46:32.141, ,,,,,,,,,,,,,0,,,,,,,,,,,,
04/07/2026 14:46:32.190, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.214, 0.149327993392944,-0.0366000011563301,0.99210399389267,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.216, ,,,0.157499998807907,-0.402500003576279,0.140000000596046,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.240, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.290, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.314, 0.143959999084473,-0.0366000011563301,0.998935997486115,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.316, ,,,0.105000004172325,-0.245000004768372,0.227500006556511,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.340, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.390, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.414, 0.157135993242264,-0.0366000011563301,0.990639984607697,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.416, ,,,0.122500002384186,0.0175000000745058,0.280000001192093,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.440, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.490, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.514, 0.148839995265007,-0.042943999171257,0.982831954956055,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.516, ,,,-0.0874999985098839,0.0700000002980232,0.227500006556511,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.540, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.590, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.614, 0.143959999084473,-0.043919999152422,0.981855988502502,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.617, ,,,-0.122500002384186,-0.0700000002980232,0.157499998807907,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.640, ,,,,,,,,51,,,,,,60,,,,,87,,,,,,
04/07/2026 14:46:32.640, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.690, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.714, 0.14054399728775,-0.0400159992277622,0.987223982810974,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.717, ,,,-0.0175000000745058,-0.227500006556511,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.740, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.790, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.814, 0.145911991596222,-0.0273279994726181,0.98771196603775,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.817, ,,,-0.0350000001490116,-0.420000016689301,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.840, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.890, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.914, 0.150303989648819,-0.0312319993972778,0.990639984607697,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.917, ,,,0.0175000000745058,-0.192499995231628,0.297500014305115,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.938, ,,,,,,,0,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.940, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:32.946, ,,,,,,119,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:32.990, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.014, 0.150303989648819,-0.0346480011940002,0.995031952857971,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.017, ,,,-0.0525000020861626,-0.0175000000745058,0.262499988079071,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.040, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.090, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.114, 0.146888002753258,-0.0419679991900921,0.9896639585495,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.117, ,,,-0.105000004172325,0.0874999985098839,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.140, ,,,,,,,,51,,,,,,60,,,,,87,,,,,,
04/07/2026 14:46:33.140, ,,,,,,,,,167,,,,,,0,,,,,95,,,,,
04/07/2026 14:46:33.140, ,,,,,,,,,,2,,,,,,0,,,,,0,,,,
04/07/2026 14:46:33.140, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.141, ,,,,,,,,,,,,12,,,,,,54,,,,,2,,0
04/07/2026 14:46:33.141, ,,,,,,,,,,,,,0,,,,,,,,,,,,
04/07/2026 14:46:33.190, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.214, 0.14444799721241,-0.0414799973368645,0.987223982810974,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.217, ,,,0.0350000001490116,0.0350000001490116,0.140000000596046,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.240, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.290, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.314, 0.143959999084473,-0.0400159992277622,0.99015200138092,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.317, ,,,0.0700000002980232,-0.262499988079071,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.340, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.389, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.414, 0.14444799721241,-0.0341599993407726,0.991127967834473,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.417, ,,,0.0700000002980232,-0.297500014305115,0.122500002384186,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.440, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.489, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.514, 0.150792002677917,-0.0351359993219376,0.99015200138092,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.517, ,,,0.0700000002980232,-0.140000000596046,0.262499988079071,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.539, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.589, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.614, 0.150303989648819,-0.0326960012316704,0.985271990299225,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.617, ,,,0.0700000002980232,-0.0874999985098839,0.245000004768372,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.639, ,,,,,,,,51,,,,,,60,,,,,87,,,,,,
04/07/2026 14:46:33.640, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.689, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.714, 0.149815991520882,-0.0370879992842674,0.984784007072449,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.717, ,,,0.157499998807907,-0.0874999985098839,0.140000000596046,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.739, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.789, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.814, 0.149327993392944,-0.0414799973368645,0.986247956752777,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.817, ,,,-0.140000000596046,-0.0700000002980232,0.157499998807907,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.839, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.889, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.914, 0.14444799721241,-0.0390399992465973,0.986735999584198,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.917, ,,,0.0700000002980232,0.0175000000745058,0.420000016689301,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.938, ,,,,,,,0,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.939, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:33.946, ,,,,,,119,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:33.989, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:34.014, 0.143472000956535,-0.085887998342514,0.976487994194031,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:34.017, ,,,-0.0525000020861626,-0.0175000000745058,0.280000001192093,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:34.039, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:34.089, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:34.114, 0.143472000956535,-0.0195199996232986,0.994055986404419,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:34.117, ,,,0.0350000001490116,-0.140000000596046,0.297500014305115,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:34.139, ,,,,,,,,51,,,,,,60,,,,,87,,,,,,
04/07/2026 14:46:34.139, ,,,,,,,,,167,,,,,,0,,,,,95,,,,,
04/07/2026 14:46:34.140, ,,,,,,,,,,2,,,,,,0,,,,,0,,,,
04/07/2026 14:46:34.140, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:34.140, ,,,,,,,,,,,,12,,,,,,54,,,,,2,,0
04/07/2026 14:46:34.140, ,,,,,,,,,,,,,0,,,,,,,,,,,,
04/07/2026 14:46:34.189, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:34.214, 0.145911991596222,-0.0263519994914532,0.987223982810974,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:34.217, ,,,0.0350000001490116,-0.174999997019768,0.122500002384186,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:34.239, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:34.289, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:34.314, 0.149815991520882,-0.028303999453783,0.99015200138092,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:34.317, ,,,0,-0.122500002384186,0.280000001192093,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:34.339, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:34.389, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:34.414, 0.147863999009132,-0.0331839993596077,0.992591977119446,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:34.417, ,,,0,-0.0175000000745058,0.157499998807907,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:34.439, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:34.489, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:34.514, 0.148839995265007,-0.0395279973745346,0.982831954956055,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:34.517, ,,,-0.0350000001490116,0.0700000002980232,0.157499998807907,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:46:34.539, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:46:34.589, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
